Staff,Staff_ID,Facility_ID
29058,29058,3089
29059,29059,3147
29060,29060,3126
29061,29061,3183
29062,29062,3221
29063,29063,2980
29064,29064,3048
29065,29065,3208
29066,29066,3003
29067,29067,3172
29068,29068,3140
29069,29069,3014
29070,29070,2981
29071,29071,3242
29072,29072,3145
29073,29073,3184
29074,29074,3117
29075,29075,3227
29076,29076,3072
29077,29077,3159
29078,29078,3239
29079,29079,3175
29080,29080,3198
29081,29081,3124
29082,29082,3197
29083,29083,3086
29084,29084,3057
29085,29085,3074
29086,29086,3238
29087,29087,3039
29088,29088,3090
29089,29089,3151
29090,29090,2978
29091,29091,2977
29092,29092,3184
29093,29093,3024
29094,29094,3110
29095,29095,3088
29096,29096,3101
29097,29097,3231
29098,29098,3241
29099,29099,3085
29100,29100,3205
29101,29101,3116
29102,29102,3024
29103,29103,2992
29104,29104,3222
29105,29105,3237
29106,29106,3101
29107,29107,2998
29108,29108,3218
29109,29109,3045
29110,29110,3227
29111,29111,3192
29112,29112,3230
29113,29113,3167
29114,29114,3060
29115,29115,3177
29116,29116,3162
29117,29117,3245
29118,29118,3206
29119,29119,3061
29120,29120,3208
29121,29121,3084
29122,29122,2987
29123,29123,3098
29124,29124,3112
29125,29125,3066
29126,29126,3070
29127,29127,3209
29128,29128,3238
29129,29129,3043
29130,29130,3216
29131,29131,3207
29132,29132,3035
29133,29133,3019
29134,29134,3202
29135,29135,3090
29136,29136,3034
29137,29137,3218
29138,29138,3008
29139,29139,3085
29140,29140,3182
29141,29141,3018
29142,29142,3084
29143,29143,3086
29144,29144,3033
29145,29145,3133
29146,29146,3185
29147,29147,3031
29148,29148,3058
29149,29149,3020
29150,29150,3084
29151,29151,3002
29152,29152,3230
29153,29153,3065
29154,29154,3213
29155,29155,3154
29156,29156,3007
29157,29157,3090
29158,29158,3068
29159,29159,3212
29160,29160,3020
29161,29161,3202
29162,29162,3074
29163,29163,3143
29164,29164,3045
29165,29165,3240
29166,29166,3034
29167,29167,3151
29168,29168,2989
29169,29169,3233
29170,29170,2981
29171,29171,3141
29172,29172,2979
29173,29173,2992
29174,29174,3087
29175,29175,3075
29176,29176,3161
29177,29177,2990
29178,29178,3095
29179,29179,3228
29180,29180,3136
29181,29181,3157
29182,29182,2976
29183,29183,3107
29184,29184,3119
29185,29185,3106
29186,29186,3138
29187,29187,3087
29188,29188,3224
29189,29189,3125
29190,29190,2987
29191,29191,3135
29192,29192,3170
29193,29193,3213
29194,29194,3051
29195,29195,3179
29196,29196,3242
29197,29197,3223
29198,29198,3097
29199,29199,3108
29200,29200,3193
29201,29201,3126
29202,29202,3079
29203,29203,3139
29204,29204,3142
29205,29205,3053
29206,29206,3225
29207,29207,3101
29208,29208,3013
29209,29209,3130
29210,29210,2996
29211,29211,3223
29212,29212,3072
29213,29213,3056
29214,29214,3085
29215,29215,3173
29216,29216,3041
29217,29217,3245
29218,29218,3063
29219,29219,3216
29220,29220,3196
29221,29221,3030
29222,29222,2987
29223,29223,3045
29224,29224,3066
29225,29225,3124
29226,29226,3070
29227,29227,3140
29228,29228,3009
29229,29229,3190
29230,29230,3172
29231,29231,3178
29232,29232,3075
29233,29233,3240
29234,29234,2977
29235,29235,3043
29236,29236,3062
29237,29237,2999
29238,29238,3129
29239,29239,3152
29240,29240,3011
29241,29241,3020
29242,29242,3139
29243,29243,3169
29244,29244,2978
29245,29245,3082
29246,29246,3097
29247,29247,3202
29248,29248,3202
29249,29249,3103
29250,29250,3192
29251,29251,3104
29252,29252,3125
29253,29253,3184
29254,29254,3034
29255,29255,3026
29256,29256,3216
29257,29257,3213
29258,29258,3185
29259,29259,3112
29260,29260,3104
29261,29261,3236
29262,29262,3078
29263,29263,3015
29264,29264,3044
29265,29265,3000
29266,29266,3194
29267,29267,3045
29268,29268,3145
29269,29269,3095
29270,29270,3128
29271,29271,3099
29272,29272,3041
29273,29273,3166
29274,29274,2976
29275,29275,3186
29276,29276,3168
29277,29277,3050
29278,29278,3168
29279,29279,3177
29280,29280,3078
29281,29281,3191
29282,29282,3191
29283,29283,3036
29284,29284,3204
29285,29285,3006
29286,29286,3168
29287,29287,3035
29288,29288,3113
29289,29289,3063
29290,29290,2977
29291,29291,3148
29292,29292,3238
29293,29293,3165
29294,29294,3160
29295,29295,3239
29296,29296,3068
29297,29297,3013
29298,29298,3056
29299,29299,3088
29300,29300,3023
29301,29301,3183
29302,29302,2989
29303,29303,3141
29304,29304,3151
29305,29305,7896
29306,29306,7736
29307,29307,7893
29308,29308,7794
29309,29309,7915
29310,29310,7778
29311,29311,7787
29312,29312,7843
29313,29313,7740
29314,29314,7764
29315,29315,7740
29316,29316,7755
29317,29317,7918
29318,29318,7900
29319,29319,7889
29320,29320,7910
29321,29321,7881
29322,29322,7892
29323,29323,7845
29324,29324,7811
29325,29325,7881
29326,29326,7813
29327,29327,7768
29328,29328,7771
29329,29329,7803
29330,29330,7891
29331,29331,7852
29332,29332,7875
29333,29333,7852
29334,29334,7852
29335,29335,7920
29336,29336,7849
29337,29337,7736
29338,29338,7805
29339,29339,7765
29340,29340,7770
29341,29341,7750
29342,29342,7788
29343,29343,7797
29344,29344,7830
29345,29345,7909
29346,29346,7751
29347,29347,7751
29348,29348,7837
29349,29349,7750
29350,29350,7738
29351,29351,7839
29352,29352,7860
29353,29353,7848
29354,29354,7770
29355,29355,7907
29356,29356,7861
29357,29357,7823
29358,29358,7908
29359,29359,7796
29360,29360,7816
29361,29361,7856
29362,29362,7803
29363,29363,7750
29364,29364,7824
29365,29365,7840
29366,29366,7754
29367,29367,7916
29368,29368,7827
29369,29369,7780
29370,29370,7858
29371,29371,7789
29372,29372,7880
29373,29373,7827
29374,29374,7905
29375,29375,7898
29376,29376,7872
29377,29377,7851
29378,29378,7754
29379,29379,7847
29380,29380,7825
29381,29381,7874
29382,29382,7795
29383,29383,7789
29384,29384,7817
29385,29385,7812
29386,29386,7807
29387,29387,7755
29388,29388,7783
29389,29389,7893
29390,29390,7830
29391,29391,7784
29392,29392,7847
29393,29393,7891
29394,29394,7886
29395,29395,7825
29396,29396,7899
29397,29397,7817
29398,29398,7904
29399,29399,7734
29400,29400,7863
29401,29401,7892
29402,29402,7834
29403,29403,7815
29404,29404,7911
29405,29405,7747
29406,29406,7878
29407,29407,7882
29408,29408,7754
29409,29409,7900
29410,29410,7740
29411,29411,7836
29412,29412,7813
29413,29413,7812
29414,29414,7922
29415,29415,7908
29416,29416,7744
29417,29417,7753
29418,29418,7870
29419,29419,7864
29420,29420,7906
29421,29421,7775
29422,29422,7789
29423,29423,7844
29424,29424,7906
29425,29425,7837
29426,29426,7763
29427,29427,7771
29428,29428,7899
29429,29429,7756
29430,29430,7733
29431,29431,7771
29432,29432,7900
29433,29433,7888
29434,29434,7753
29435,29435,7859
29436,29436,7885
29437,29437,7843
29438,29438,7820
29439,29439,7746
29440,29440,7874
29441,29441,7736
29442,29442,7921
29443,29443,7921
29444,29444,7800
29445,29445,7783
29446,29446,7763
29447,29447,7880
29448,29448,7765
29449,29449,7766
29450,29450,7830
29451,29451,7796
29452,29452,7897
29453,29453,7852
29454,29454,7763
29455,29455,7815
29456,29456,7798
29457,29457,7905
29458,29458,7844
29459,29459,7864
29460,29460,7884
29461,29461,7758
29462,29462,7907
29463,29463,7744
29464,29464,7757
29465,29465,7817
29466,29466,7738
29467,29467,7878
29468,29468,7889
29469,29469,7913
29470,29470,7739
29471,29471,7772
29472,29472,7798
29473,29473,7835
29474,29474,7835
29475,29475,7863
29476,29476,7836
29477,29477,7797
29478,29478,7909
29479,29479,7917
29480,29480,7857
29481,29481,7769
29482,29482,7876
29483,29483,7747
29484,29484,7905
29485,29485,7922
29486,29486,7794
29487,29487,7843
29488,29488,7790
29489,29489,7797
29490,29490,7861
29491,29491,7893
29492,29492,7880
29493,29493,7848
29494,29494,7881
29495,29495,7865
29496,29496,7768
29497,29497,7907
29498,29498,7868
29499,29499,7916
29500,29500,7904
29501,29501,7792
29502,29502,7765
29503,29503,7740
29504,29504,7825
29505,29505,7853
29506,29506,7855
29507,29507,7737
29508,29508,7764
29509,29509,7826
29510,29510,7745
29511,29511,7748
29512,29512,7886
29513,29513,7783
29514,29514,7894
29515,29515,7738
29516,29516,7794
29517,29517,7861
29518,29518,7761
29519,29519,7738
29520,29520,7800
29521,29521,7785
29522,29522,7747
29523,29523,7830
29524,29524,7896
29525,29525,7751
29526,29526,7788
29527,29527,7795
29528,29528,7819
29529,29529,7834
29530,29530,7879
29531,29531,7827
29532,29532,7733
29533,29533,7896
29534,29534,7855
29535,29535,7770
29536,29536,7875
29537,29537,7917
29538,29538,7780
29539,29539,7879
29540,29540,7794
29541,29541,7901
29542,29542,7746
29543,29543,7772
29544,29544,7819
29545,29545,7879
29546,29546,7830
29547,29547,7851
29548,29548,7805
29549,29549,7778
29550,29550,7852
29551,29551,7769
29552,29552,7770
29553,29553,7743
29554,29554,7829
29555,29555,746
29556,29556,740
29557,29557,595
29558,29558,609
29559,29559,702
29560,29560,535
29561,29561,530
29562,29562,514
29563,29563,684
29564,29564,568
29565,29565,605
29566,29566,622
29567,29567,707
29568,29568,618
29569,29569,549
29570,29570,730
29571,29571,691
29572,29572,655
29573,29573,693
29574,29574,673
29575,29575,581
29576,29576,549
29577,29577,711
29578,29578,568
29579,29579,648
29580,29580,584
29581,29581,649
29582,29582,686
29583,29583,608
29584,29584,677
29585,29585,570
29586,29586,618
29587,29587,594
29588,29588,703
29589,29589,626
29590,29590,648
29591,29591,546
29592,29592,583
29593,29593,607
29594,29594,624
29595,29595,666
29596,29596,693
29597,29597,569
29598,29598,579
29599,29599,518
29600,29600,692
29601,29601,551
29602,29602,530
29603,29603,540
29604,29604,515
29605,29605,627
29606,29606,604
29607,29607,702
29608,29608,571
29609,29609,755
29610,29610,703
29611,29611,740
29612,29612,608
29613,29613,734
29614,29614,575
29615,29615,507
29616,29616,684
29617,29617,595
29618,29618,524
29619,29619,656
29620,29620,732
29621,29621,581
29622,29622,630
29623,29623,710
29624,29624,746
29625,29625,588
29626,29626,604
29627,29627,662
29628,29628,691
29629,29629,564
29630,29630,710
29631,29631,625
29632,29632,740
29633,29633,731
29634,29634,705
29635,29635,703
29636,29636,504
29637,29637,698
29638,29638,699
29639,29639,622
29640,29640,642
29641,29641,582
29642,29642,684
29643,29643,602
29644,29644,516
29645,29645,763
29646,29646,516
29647,29647,547
29648,29648,630
29649,29649,717
29650,29650,572
29651,29651,704
29652,29652,508
29653,29653,652
29654,29654,747
29655,29655,548
29656,29656,694
29657,29657,585
29658,29658,654
29659,29659,550
29660,29660,527
29661,29661,514
29662,29662,607
29663,29663,655
29664,29664,664
29665,29665,618
29666,29666,713
29667,29667,598
29668,29668,731
29669,29669,657
29670,29670,751
29671,29671,726
29672,29672,660
29673,29673,738
29674,29674,560
29675,29675,653
29676,29676,581
29677,29677,521
29678,29678,751
29679,29679,615
29680,29680,691
29681,29681,664
29682,29682,585
29683,29683,586
29684,29684,623
29685,29685,633
29686,29686,660
29687,29687,544
29688,29688,569
29689,29689,536
29690,29690,639
29691,29691,573
29692,29692,751
29693,29693,720
29694,29694,682
29695,29695,620
29696,29696,535
29697,29697,678
29698,29698,532
29699,29699,698
29700,29700,693
29701,29701,632
29702,29702,515
29703,29703,719
29704,29704,721
29705,29705,663
29706,29706,673
29707,29707,711
29708,29708,645
29709,29709,601
29710,29710,620
29711,29711,587
29712,29712,690
29713,29713,572
29714,29714,558
29715,29715,711
29716,29716,651
29717,29717,563
29718,29718,578
29719,29719,614
29720,29720,521
29721,29721,517
29722,29722,755
29723,29723,739
29724,29724,666
29725,29725,524
29726,29726,496
29727,29727,605
29728,29728,578
29729,29729,621
29730,29730,682
29731,29731,709
29732,29732,713
29733,29733,679
29734,29734,762
29735,29735,533
29736,29736,582
29737,29737,595
29738,29738,657
29739,29739,761
29740,29740,750
29741,29741,577
29742,29742,549
29743,29743,515
29744,29744,522
29745,29745,622
29746,29746,662
29747,29747,615
29748,29748,516
29749,29749,695
29750,29750,645
29751,29751,570
29752,29752,637
29753,29753,570
29754,29754,648
29755,29755,554
29756,29756,549
29757,29757,618
29758,29758,570
29759,29759,538
29760,29760,647
29761,29761,762
29762,29762,529
29763,29763,684
29764,29764,760
29765,29765,639
29766,29766,546
29767,29767,600
29768,29768,761
29769,29769,744
29770,29770,560
29771,29771,710
29772,29772,498
29773,29773,501
29774,29774,752
29775,29775,551
29776,29776,647
29777,29777,578
29778,29778,600
29779,29779,714
29780,29780,688
29781,29781,505
29782,29782,747
29783,29783,670
29784,29784,621
29785,29785,646
29786,29786,543
29787,29787,704
29788,29788,563
29789,29789,575
29790,29790,577
29791,29791,582
29792,29792,535
29793,29793,666
29794,29794,692
29795,29795,746
29796,29796,612
29797,29797,688
29798,29798,590
29799,29799,627
29800,29800,579
29801,29801,715
29802,29802,653
29803,29803,656
29804,29804,710
29805,29805,4502
29806,29806,4535
29807,29807,4433
29808,29808,4525
29809,29809,4604
29810,29810,4592
29811,29811,4443
29812,29812,4478
29813,29813,4568
29814,29814,4601
29815,29815,4403
29816,29816,4415
29817,29817,4613
29818,29818,4557
29819,29819,4570
29820,29820,4530
29821,29821,4464
29822,29822,4489
29823,29823,4610
29824,29824,4470
29825,29825,4579
29826,29826,4432
29827,29827,4484
29828,29828,4499
29829,29829,4594
29830,29830,4593
29831,29831,4439
29832,29832,4599
29833,29833,4408
29834,29834,4519
29835,29835,4587
29836,29836,4427
29837,29837,4461
29838,29838,4420
29839,29839,4420
29840,29840,4416
29841,29841,4510
29842,29842,4447
29843,29843,4456
29844,29844,4456
29845,29845,4570
29846,29846,4448
29847,29847,4597
29848,29848,4534
29849,29849,4416
29850,29850,4393
29851,29851,4542
29852,29852,4589
29853,29853,4541
29854,29854,4388
29855,29855,4535
29856,29856,4478
29857,29857,4447
29858,29858,4441
29859,29859,4438
29860,29860,4518
29861,29861,4498
29862,29862,4458
29863,29863,4501
29864,29864,4573
29865,29865,4503
29866,29866,4431
29867,29867,4461
29868,29868,4449
29869,29869,4479
29870,29870,4597
29871,29871,4388
29872,29872,4532
29873,29873,4593
29874,29874,4477
29875,29875,4535
29876,29876,4532
29877,29877,4586
29878,29878,4604
29879,29879,4397
29880,29880,4583
29881,29881,4456
29882,29882,4505
29883,29883,4383
29884,29884,4539
29885,29885,4526
29886,29886,4525
29887,29887,4507
29888,29888,4596
29889,29889,4390
29890,29890,4485
29891,29891,4547
29892,29892,4438
29893,29893,4456
29894,29894,4404
29895,29895,4458
29896,29896,4465
29897,29897,4470
29898,29898,4388
29899,29899,4615
29900,29900,4437
29901,29901,4535
29902,29902,4418
29903,29903,4409
29904,29904,4389
29905,29905,4413
29906,29906,4527
29907,29907,4555
29908,29908,4526
29909,29909,4421
29910,29910,4422
29911,29911,4390
29912,29912,4449
29913,29913,4428
29914,29914,4583
29915,29915,4562
29916,29916,4592
29917,29917,4592
29918,29918,4489
29919,29919,4433
29920,29920,4610
29921,29921,4543
29922,29922,4569
29923,29923,4570
29924,29924,4594
29925,29925,4480
29926,29926,4479
29927,29927,4390
29928,29928,4453
29929,29929,4460
29930,29930,4596
29931,29931,4516
29932,29932,4496
29933,29933,4403
29934,29934,4491
29935,29935,4394
29936,29936,4533
29937,29937,4387
29938,29938,4411
29939,29939,4491
29940,29940,4590
29941,29941,4594
29942,29942,4501
29943,29943,4405
29944,29944,4441
29945,29945,4468
29946,29946,4519
29947,29947,4392
29948,29948,4574
29949,29949,4385
29950,29950,4413
29951,29951,4395
29952,29952,4602
29953,29953,4570
29954,29954,4546
29955,29955,4431
29956,29956,4542
29957,29957,4504
29958,29958,4613
29959,29959,4561
29960,29960,4469
29961,29961,4547
29962,29962,4614
29963,29963,4602
29964,29964,4493
29965,29965,4569
29966,29966,4502
29967,29967,4604
29968,29968,4518
29969,29969,4424
29970,29970,4450
29971,29971,4438
29972,29972,4410
29973,29973,4438
29974,29974,4613
29975,29975,4519
29976,29976,4615
29977,29977,4395
29978,29978,4510
29979,29979,4412
29980,29980,4548
29981,29981,4515
29982,29982,4421
29983,29983,4443
29984,29984,4615
29985,29985,4539
29986,29986,4542
29987,29987,4557
29988,29988,4587
29989,29989,4464
29990,29990,4381
29991,29991,4569
29992,29992,4415
29993,29993,4597
29994,29994,4566
29995,29995,4436
29996,29996,4379
29997,29997,4564
29998,29998,4432
29999,29999,4446
30000,30000,4533
30001,30001,4436
30002,30002,4445
30003,30003,4528
30004,30004,4413
30005,30005,4502
30006,30006,4487
30007,30007,4421
30008,30008,4466
30009,30009,4406
30010,30010,4462
30011,30011,4459
30012,30012,4522
30013,30013,4402
30014,30014,4609
30015,30015,4535
30016,30016,4500
30017,30017,4403
30018,30018,4587
30019,30019,4479
30020,30020,4538
30021,30021,4613
30022,30022,4379
30023,30023,4433
30024,30024,4414
30025,30025,4524
30026,30026,4436
30027,30027,4460
30028,30028,4446
30029,30029,4450
30030,30030,4515
30031,30031,4428
30032,30032,4433
30033,30033,4441
30034,30034,4605
30035,30035,4565
30036,30036,4550
30037,30037,4412
30038,30038,4531
30039,30039,4557
30040,30040,4499
30041,30041,4601
30042,30042,4522
30043,30043,4570
30044,30044,4458
30045,30045,4508
30046,30046,4468
30047,30047,4580
30048,30048,4611
30049,30049,4392
30050,30050,4427
30051,30051,4443
30052,30052,4438
30053,30053,4386
30054,30054,4459
30055,30055,8715
30056,30056,8870
30057,30057,8838
30058,30058,8883
30059,30059,8951
30060,30060,8944
30061,30061,8945
30062,30062,8832
30063,30063,8841
30064,30064,8959
30065,30065,8719
30066,30066,8583
30067,30067,8734
30068,30068,8633
30069,30069,8757
30070,30070,8859
30071,30071,8634
30072,30072,8811
30073,30073,8969
30074,30074,8683
30075,30075,8865
30076,30076,8608
30077,30077,8974
30078,30078,8611
30079,30079,8745
30080,30080,8863
30081,30081,8614
30082,30082,8694
30083,30083,8955
30084,30084,8817
30085,30085,8625
30086,30086,8848
30087,30087,8746
30088,30088,8836
30089,30089,8892
30090,30090,8699
30091,30091,8656
30092,30092,8889
30093,30093,8846
30094,30094,8736
30095,30095,8855
30096,30096,8790
30097,30097,8780
30098,30098,8682
30099,30099,8942
30100,30100,8647
30101,30101,8783
30102,30102,8589
30103,30103,8670
30104,30104,8576
30105,30105,8873
30106,30106,8698
30107,30107,8959
30108,30108,8692
30109,30109,8919
30110,30110,8836
30111,30111,8873
30112,30112,8909
30113,30113,8868
30114,30114,8618
30115,30115,8907
30116,30116,8898
30117,30117,8635
30118,30118,8812
30119,30119,8747
30120,30120,8687
30121,30121,8594
30122,30122,8631
30123,30123,8628
30124,30124,8863
30125,30125,8771
30126,30126,8704
30127,30127,8884
30128,30128,8953
30129,30129,8910
30130,30130,8903
30131,30131,8957
30132,30132,8769
30133,30133,8861
30134,30134,8749
30135,30135,8857
30136,30136,8702
30137,30137,8844
30138,30138,8804
30139,30139,8859
30140,30140,8728
30141,30141,8635
30142,30142,8904
30143,30143,8871
30144,30144,8883
30145,30145,8617
30146,30146,8667
30147,30147,8828
30148,30148,8609
30149,30149,8725
30150,30150,8623
30151,30151,8857
30152,30152,8719
30153,30153,8852
30154,30154,8976
30155,30155,8859
30156,30156,8802
30157,30157,8867
30158,30158,8844
30159,30159,8643
30160,30160,8914
30161,30161,8827
30162,30162,8927
30163,30163,8760
30164,30164,8815
30165,30165,8732
30166,30166,8872
30167,30167,8962
30168,30168,8760
30169,30169,8609
30170,30170,8954
30171,30171,8763
30172,30172,8698
30173,30173,8795
30174,30174,8981
30175,30175,8932
30176,30176,8822
30177,30177,8747
30178,30178,8727
30179,30179,8601
30180,30180,8872
30181,30181,8666
30182,30182,8953
30183,30183,8810
30184,30184,8861
30185,30185,8587
30186,30186,8928
30187,30187,8784
30188,30188,8896
30189,30189,8977
30190,30190,8849
30191,30191,8802
30192,30192,8955
30193,30193,8959
30194,30194,8713
30195,30195,8869
30196,30196,8882
30197,30197,8815
30198,30198,8658
30199,30199,8706
30200,30200,8687
30201,30201,8834
30202,30202,8836
30203,30203,8734
30204,30204,8773
30205,30205,8737
30206,30206,8586
30207,30207,8870
30208,30208,8581
30209,30209,8898
30210,30210,8931
30211,30211,8653
30212,30212,8766
30213,30213,8695
30214,30214,8748
30215,30215,8951
30216,30216,8838
30217,30217,8841
30218,30218,8747
30219,30219,8599
30220,30220,8614
30221,30221,8818
30222,30222,8722
30223,30223,8701
30224,30224,8779
30225,30225,8592
30226,30226,8668
30227,30227,8601
30228,30228,8667
30229,30229,8940
30230,30230,8613
30231,30231,8721
30232,30232,8840
30233,30233,8882
30234,30234,8889
30235,30235,8876
30236,30236,8849
30237,30237,8750
30238,30238,8853
30239,30239,8815
30240,30240,8770
30241,30241,8654
30242,30242,8637
30243,30243,8751
30244,30244,8843
30245,30245,8835
30246,30246,8736
30247,30247,8971
30248,30248,8950
30249,30249,8924
30250,30250,8747
30251,30251,8829
30252,30252,8978
30253,30253,8941
30254,30254,8780
30255,30255,8814
30256,30256,8823
30257,30257,8754
30258,30258,8803
30259,30259,8855
30260,30260,8881
30261,30261,8651
30262,30262,8931
30263,30263,8831
30264,30264,8671
30265,30265,8839
30266,30266,8677
30267,30267,8721
30268,30268,8846
30269,30269,8813
30270,30270,8930
30271,30271,8711
30272,30272,8889
30273,30273,8899
30274,30274,8904
30275,30275,8706
30276,30276,8595
30277,30277,8925
30278,30278,8700
30279,30279,8891
30280,30280,8638
30281,30281,8848
30282,30282,8593
30283,30283,8904
30284,30284,8751
30285,30285,8875
30286,30286,8698
30287,30287,8631
30288,30288,8867
30289,30289,8830
30290,30290,8833
30291,30291,8657
30292,30292,8868
30293,30293,8847
30294,30294,8961
30295,30295,8800
30296,30296,8708
30297,30297,8912
30298,30298,8736
30299,30299,8744
30300,30300,8636
30301,30301,8628
30302,30302,8818
30303,30303,8583
30304,30304,8656
30305,30305,7287
30306,30306,7029
30307,30307,7248
30308,30308,7135
30309,30309,7225
30310,30310,7246
30311,30311,7265
30312,30312,7265
30313,30313,7210
30314,30314,7072
30315,30315,7296
30316,30316,7347
30317,30317,7264
30318,30318,7138
30319,30319,7370
30320,30320,7095
30321,30321,7110
30322,30322,7169
30323,30323,7255
30324,30324,7156
30325,30325,7017
30326,30326,7150
30327,30327,7132
30328,30328,7081
30329,30329,7034
30330,30330,7153
30331,30331,7183
30332,30332,7317
30333,30333,7279
30334,30334,7418
30335,30335,7216
30336,30336,7323
30337,30337,7281
30338,30338,7114
30339,30339,7214
30340,30340,7421
30341,30341,7047
30342,30342,7376
30343,30343,7204
30344,30344,7356
30345,30345,7074
30346,30346,7002
30347,30347,7045
30348,30348,7135
30349,30349,7274
30350,30350,7241
30351,30351,7024
30352,30352,7238
30353,30353,7345
30354,30354,7256
30355,30355,7356
30356,30356,7214
30357,30357,7081
30358,30358,7034
30359,30359,7074
30360,30360,7047
30361,30361,7368
30362,30362,7383
30363,30363,7133
30364,30364,7045
30365,30365,7289
30366,30366,7077
30367,30367,6989
30368,30368,7400
30369,30369,7272
30370,30370,7366
30371,30371,7367
30372,30372,7186
30373,30373,7363
30374,30374,7241
30375,30375,7145
30376,30376,7218
30377,30377,7381
30378,30378,7049
30379,30379,7158
30380,30380,7415
30381,30381,7218
30382,30382,7341
30383,30383,7314
30384,30384,7389
30385,30385,7206
30386,30386,7282
30387,30387,7255
30388,30388,7248
30389,30389,7097
30390,30390,7037
30391,30391,7326
30392,30392,7273
30393,30393,7170
30394,30394,7007
30395,30395,7165
30396,30396,7017
30397,30397,7361
30398,30398,7013
30399,30399,7043
30400,30400,7319
30401,30401,7010
30402,30402,7382
30403,30403,7160
30404,30404,7282
30405,30405,7073
30406,30406,7197
30407,30407,7263
30408,30408,7040
30409,30409,7011
30410,30410,7426
30411,30411,7118
30412,30412,7358
30413,30413,7274
30414,30414,7154
30415,30415,7297
30416,30416,7012
30417,30417,7422
30418,30418,7217
30419,30419,7220
30420,30420,7015
30421,30421,7280
30422,30422,7335
30423,30423,7312
30424,30424,7079
30425,30425,7096
30426,30426,7167
30427,30427,7370
30428,30428,7237
30429,30429,7201
30430,30430,7316
30431,30431,7260
30432,30432,7376
30433,30433,7036
30434,30434,7390
30435,30435,7161
30436,30436,7290
30437,30437,7312
30438,30438,7196
30439,30439,7088
30440,30440,6997
30441,30441,7038
30442,30442,7398
30443,30443,7186
30444,30444,7165
30445,30445,7169
30446,30446,7161
30447,30447,7032
30448,30448,7373
30449,30449,7413
30450,30450,7179
30451,30451,7377
30452,30452,7400
30453,30453,7168
30454,30454,7109
30455,30455,7038
30456,30456,7322
30457,30457,7200
30458,30458,7255
30459,30459,7072
30460,30460,7078
30461,30461,7227
30462,30462,7376
30463,30463,7217
30464,30464,7295
30465,30465,7290
30466,30466,7158
30467,30467,7364
30468,30468,7406
30469,30469,7379
30470,30470,7209
30471,30471,7350
30472,30472,7359
30473,30473,7288
30474,30474,7071
30475,30475,7362
30476,30476,7125
30477,30477,7003
30478,30478,7380
30479,30479,7289
30480,30480,7335
30481,30481,7169
30482,30482,7106
30483,30483,7315
30484,30484,7242
30485,30485,7165
30486,30486,7355
30487,30487,7201
30488,30488,7193
30489,30489,7015
30490,30490,6994
30491,30491,6989
30492,30492,7109
30493,30493,7350
30494,30494,7047
30495,30495,7096
30496,30496,7399
30497,30497,7137
30498,30498,7180
30499,30499,7287
30500,30500,7168
30501,30501,7022
30502,30502,7286
30503,30503,7414
30504,30504,7362
30505,30505,7221
30506,30506,7126
30507,30507,7032
30508,30508,7254
30509,30509,7071
30510,30510,7180
30511,30511,7096
30512,30512,7338
30513,30513,7280
30514,30514,7183
30515,30515,7289
30516,30516,7052
30517,30517,7290
30518,30518,7354
30519,30519,7130
30520,30520,7309
30521,30521,7002
30522,30522,7280
30523,30523,7326
30524,30524,7125
30525,30525,7161
30526,30526,7168
30527,30527,7019
30528,30528,7336
30529,30529,7365
30530,30530,7315
30531,30531,6990
30532,30532,7148
30533,30533,7191
30534,30534,7395
30535,30535,7005
30536,30536,7287
30537,30537,7036
30538,30538,7038
30539,30539,7210
30540,30540,7126
30541,30541,7417
30542,30542,6992
30543,30543,7267
30544,30544,7100
30545,30545,7304
30546,30546,7337
30547,30547,7405
30548,30548,7173
30549,30549,7230
30550,30550,7088
30551,30551,7394
30552,30552,7346
30553,30553,7286
30554,30554,7056
30555,30555,4331
30556,30556,4139
30557,30557,3898
30558,30558,3898
30559,30559,4023
30560,30560,4196
30561,30561,3953
30562,30562,3981
30563,30563,3830
30564,30564,4287
30565,30565,3988
30566,30566,4373
30567,30567,4350
30568,30568,4279
30569,30569,3828
30570,30570,4219
30571,30571,3829
30572,30572,4057
30573,30573,3812
30574,30574,4372
30575,30575,3993
30576,30576,4347
30577,30577,4087
30578,30578,4012
30579,30579,4249
30580,30580,4306
30581,30581,4213
30582,30582,4371
30583,30583,4161
30584,30584,3897
30585,30585,4040
30586,30586,4031
30587,30587,3917
30588,30588,4237
30589,30589,4250
30590,30590,3902
30591,30591,3976
30592,30592,4101
30593,30593,3813
30594,30594,4082
30595,30595,3840
30596,30596,3932
30597,30597,4275
30598,30598,4102
30599,30599,3876
30600,30600,4111
30601,30601,4055
30602,30602,3876
30603,30603,4003
30604,30604,4064
30605,30605,3856
30606,30606,4108
30607,30607,4096
30608,30608,3945
30609,30609,4323
30610,30610,4359
30611,30611,4201
30612,30612,4012
30613,30613,4182
30614,30614,4188
30615,30615,4312
30616,30616,3865
30617,30617,3973
30618,30618,3904
30619,30619,4235
30620,30620,4060
30621,30621,4351
30622,30622,3894
30623,30623,3810
30624,30624,3876
30625,30625,4298
30626,30626,4285
30627,30627,3817
30628,30628,4154
30629,30629,3843
30630,30630,4225
30631,30631,3808
30632,30632,3849
30633,30633,4290
30634,30634,4046
30635,30635,4185
30636,30636,3904
30637,30637,4136
30638,30638,4306
