year,age  ,single_age,sex,art_coverage,prop_coverage
2016,80   ,91        ,M  ,76.21       ,0.7621
2016,80   ,92        ,M  ,76.21       ,0.7621
2016,80   ,93        ,M  ,76.21       ,0.7621
2016,80   ,94        ,M  ,76.21       ,0.7621
2016,80   ,95        ,M  ,76.21       ,0.7621
2016,80   ,96        ,M  ,76.21       ,0.7621
2016,80   ,97        ,M  ,76.21       ,0.7621
2016,80   ,98        ,M  ,76.21       ,0.7621
2016,80   ,99        ,M  ,76.21       ,0.7621
2016,80   ,100       ,M  ,76.21       ,0.7621
2017,0_4  ,0         ,F  ,63.06       ,0.6306
2017,0_4  ,1         ,F  ,63.06       ,0.6306
2017,0_4  ,2         ,F  ,63.06       ,0.6306
2017,0_4  ,3         ,F  ,63.06       ,0.6306
2017,0_4  ,4         ,F  ,63.06       ,0.6306
2017,5_9  ,5         ,F  ,58.46       ,0.5846
2017,5_9  ,6         ,F  ,58.46       ,0.5846
2017,5_9  ,7         ,F  ,58.46       ,0.5846
2017,5_9  ,8         ,F  ,58.46       ,0.5846
2017,5_9  ,9         ,F  ,58.46       ,0.5846
2017,10_14,10        ,F  ,39.79       ,0.3979
2017,10_14,11        ,F  ,39.79       ,0.3979
2017,10_14,12        ,F  ,39.79       ,0.3979
2017,10_14,13        ,F  ,39.79       ,0.3979
2017,10_14,14        ,F  ,39.79       ,0.3979
2017,15_19,15        ,F  ,51.43       ,0.5143
2017,15_19,16        ,F  ,51.43       ,0.5143
2017,15_19,17        ,F  ,51.43       ,0.5143
2017,15_19,18        ,F  ,51.43       ,0.5143
2017,15_19,19        ,F  ,51.43       ,0.5143
2017,20_24,20        ,F  ,52.41       ,0.5241
2017,20_24,21        ,F  ,52.41       ,0.5241
2017,20_24,22        ,F  ,52.41       ,0.5241
2017,20_24,23        ,F  ,52.41       ,0.5241
2017,20_24,24        ,F  ,52.41       ,0.5241
2017,25_29,25        ,F  ,60.46       ,0.6046
2017,25_29,26        ,F  ,60.46       ,0.6046
2017,25_29,27        ,F  ,60.46       ,0.6046
2017,25_29,28        ,F  ,60.46       ,0.6046
2017,25_29,29        ,F  ,60.46       ,0.6046
2017,30_34,30        ,F  ,69.86       ,0.6986
2017,30_34,31        ,F  ,69.86       ,0.6986
2017,30_34,32        ,F  ,69.86       ,0.6986
2017,30_34,33        ,F  ,69.86       ,0.6986
2017,30_34,34        ,F  ,69.86       ,0.6986
2017,35_39,35        ,F  ,77.84       ,0.7784
2017,35_39,36        ,F  ,77.84       ,0.7784
2017,35_39,37        ,F  ,77.84       ,0.7784
2017,35_39,38        ,F  ,77.84       ,0.7784
2017,35_39,39        ,F  ,77.84       ,0.7784
2017,40_44,40        ,F  ,83.09       ,0.8309
2017,40_44,41        ,F  ,83.09       ,0.8309
2017,40_44,42        ,F  ,83.09       ,0.8309
2017,40_44,43        ,F  ,83.09       ,0.8309
2017,40_44,44        ,F  ,83.09       ,0.8309
2017,45_49,45        ,F  ,86.0
