,Facility_ID,Officer_Type_Code,Total_Minutes_Per_Day,District,Facility_Level,Facility_Type,Region,Facility_Name,Officer_Type
743,91,R01,206.15359342915812,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Radiographer
744,91,R02,789.9728952772075,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Radiography Technician
745,91,T01,200.39753593429157,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Nutrition Staff
746,92,E01,13696.016427104812,Thyolo,0,Community Health Station,Southern,Community Health Station_Thyolo,DCSA
747,92,N01,850.5297741273099,Thyolo,0,Community Health Station,Southern,Community Health Station_Thyolo,Nurse Officer
748,92,N02,18264.969199178602,Thyolo,0,Community Health Station,Southern,Community Health Station_Thyolo,Nurse Midwife Technician
749,93,N01,265.7905544147844,Thyolo,1,Health Centre,Southern,Health Centre_Thyolo,Nurse Officer
750,93,N02,17932.87885010263,Thyolo,1,Health Centre,Southern,Health Centre_Thyolo,Nurse Midwife Technician
751,93,P02,2098.5921971252574,Thyolo,1,Health Centre,Southern,Health Centre_Thyolo,Pharm Technician
752,93,P03,1144.686652977413,Thyolo,1,Health Centre,Southern,Health Centre_Thyolo,Pharm Assistant
753,94,L02,1974.9322381930187,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Lab Technician
754,94,L03,2718.4361396303902,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Lab Assistant
755,94,M01,669.9104722792607,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Medical Officer / Specialist
756,94,M02,10544.99219712526,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Clinical Officer / Technician
757,94,M03,4260.507597535934,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Med. Assistant
758,94,N01,372.10677618069815,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Nurse Officer
759,94,N02,17766.83367556464,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Nurse Midwife Technician
760,94,P01,190.7811088295688,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Pharmacist
761,94,P02,1335.4677618069818,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Pharm Technician
762,94,P03,572.3433264887065,Thyolo,2,Non-District Hospital,Southern,Non-District Hospital_Thyolo,Pharm Assistant
763,95,C01,601.1926078028747,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Mental Health Staff
764,95,D01,200.39753593429157,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Dental Officer
765,95,D02,4809.540862422998,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Dental Therapist
766,95,L01,191.6845995893224,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Lab Officer
767,95,L02,3159.89158110883,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Lab Technician
768,95,L03,1881.9942505133474,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Lab Assistant
769,95,M01,418.69404517453796,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Medical Officer / Specialist
770,95,M02,8463.743737166327,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Clinical Officer / Technician
771,95,M03,3848.200410677617,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Med. Assistant
772,95,N01,584.7392197125256,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Nurse Officer
773,95,N02,17600.788501026655,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Nurse Midwife Technician
774,95,P01,190.7811088295688,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Pharmacist
775,95,P02,2098.5921971252574,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Pharm Technician
776,95,P03,1144.686652977413,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Pharm Assistant
777,95,R01,1030.7679671457906,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Radiographer
778,95,R02,987.4661190965094,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Radiography Technician
779,95,T01,601.1926078028747,Thyolo,3,District Hospital,Southern,District Hospital_Thyolo,Nutrition Staff
780,96,E01,13696.016427104812,Mulanje,0,Community Health Station,Southern,Community Health Station_Mulanje,DCSA
781,96,N01,265.7905544147844,Mulanje,0,Community Health Station,Southern,Community Health Station_Mulanje,Nurse Officer
782,96,N02,18098.924024640615,Mulanje,0,Community Health Station,Southern,Community Health Station_Mulanje,Nurse Midwife Technician
783,97,N01,584.7392197125256,Mulanje,1,Health Centre,Southern,Health Centre_Mulanje,Nurse Officer
784,97,N02,20091.466119096458,Mulanje,1,Health Centre,Southern,Health Centre_Mulanje,Nurse Midwife Technician
785,97,P01,190.7811088295688,Mulanje,1,Health Centre,Southern,Health Centre_Mulanje,Pharmacist
786,97,P02,1335.4677618069818,Mulanje,1,Health Centre,Southern,Health Centre_Mulanje,Pharm Technician
787,97,P03,953.905544147844,Mulanje,1,Health Centre,Southern,Health Centre_Mulanje,Pharm Assistant
788,98,L01,191.6845995893224,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Lab Officer
789,98,L02,3159.89158110883,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Lab Technician
790,98,L03,2300.215195071869,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Lab Assistant
791,98,M01,502.43285420944557,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Medical Officer / Specialist
792,98,M02,9434.993018480496,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Clinical Officer / Technician
793,98,M03,3435.893223819301,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Med. Assistant
794,98,N01,584.7392197125256,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Nurse Officer
795,98,N02,19095.195071868537,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Nurse Midwife Technician
796,98,P01,190.7811088295688,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Pharmacist
797,98,P02,2670.935523613964,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Pharm Technician
798,98,P03,1526.2488706365507,Mulanje,2,Non-District Hospital,Southern,Non-District Hospital_Mulanje,Pharm Assistant
799,99,C01,400.79507186858314,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Mental Health Staff
800,99,D01,200.39753593429157,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Dental Officer
801,99,D02,5009.938398357289,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Dental Therapist
802,99,L02,2567.4119096509244,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Lab Technician
803,99,L03,2300.215195071869,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Lab Assistant
804,99,M01,418.69404517453796,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Medical Officer / Specialist
805,99,M02,8463.743737166327,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Clinical Officer / Technician
806,99,M03,5772.300616016431,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Med. Assistant
807,99,N01,425.264887063655,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Nurse Officer
808,99,N02,19427.28542094451,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Nurse Midwife Technician
809,99,P02,1717.0299794661196,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Pharm Technician
810,99,P03,763.1244353182752,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Pharm Assistant
811,99,R01,618.4607802874743,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Radiographer
812,99,R02,789.9728952772075,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Radiography Technician
813,99,T01,200.39753593429157,Mulanje,3,District Hospital,Southern,District Hospital_Mulanje,Nutrition Staff
814,100,E01,13696.016427104812,Phalombe,0,Community Health Station,Southern,Community Health Station_Phalombe,DCSA
815,100,N01,531.5811088295687,Phalombe,0,Community Health Station,Southern,Community Health Station_Phalombe,Nurse Officer
816,100,N02,14778.020533880877,Phalombe,0,Community Health Station,Southern,Community Health Station_Phalombe,Nurse Midwife Technician
817,101,N01,372.10677618069815,Phalombe,1,Health Centre,Southern,Health Centre_Phalombe,Nurse Officer
818,101,N02,11789.207392197113,Phalombe,1,Health Centre,Southern,Health Centre_Phalombe,Nurse Midwife Technician
819,101,P01,190.7811088295688,Phalombe,1,Health Centre,Southern,Health Centre_Phalombe,Pharmacist
820,101,P02,1717.0299794661196,Phalombe,1,Health Centre,Southern,Health Centre_Phalombe,Pharm Technician
821,101,P03,381.5622176591376,Phalombe,1,Health Centre,Southern,Health Centre_Phalombe,Pharm Assistant
822,102,L01,191.6845995893224,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Lab Officer
823,102,L02,1184.9593429158112,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Lab Technician
824,102,L03,2091.1047227926083,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Lab Assistant
825,102,M01,334.95523613963036,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Medical Officer / Specialist
826,102,M02,8463.743737166327,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Clinical Officer / Technician
827,102,M03,3985.636139630389,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Med. Assistant
828,102,N01,850.5297741273099,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Nurse Officer
829,102,N02,15276.156057494838,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Nurse Midwife Technician
830,102,P01,190.7811088295688,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Pharmacist
831,102,P02,572.3433264887065,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Pharm Technician
832,102,P03,953.905544147844,Phalombe,2,Non-District Hospital,Southern,Non-District Hospital_Phalombe,Pharm Assistant
833,103,C01,400.79507186858314,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Mental Health Staff
834,103,D01,200.39753593429157,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Dental Officer
835,103,D02,3406.7581108829577,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Dental Therapist
836,103,L02,2962.398357289528,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Lab Technician
837,103,L03,1045.552361396304,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Lab Assistant
838,103,M01,586.1716632443531,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Medical Officer / Specialist
839,103,M02,7214.994661190968,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Clinical Officer / Technician
840,103,M03,3023.586036960985,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Med. Assistant
841,103,N01,265.7905544147844,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Nurse Officer
842,103,N02,12619.433264887048,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Nurse Midwife Technician
843,103,P02,1526.2488706365507,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Pharm Technician
844,103,P03,572.3433264887065,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Pharm Assistant
845,103,R01,618.4607802874743,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Radiographer
846,103,R02,789.9728952772075,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Radiography Technician
847,103,T01,200.39753593429157,Phalombe,3,District Hospital,Southern,District Hospital_Phalombe,Nutrition Staff
848,104,E01,13696.016427104812,Chikwawa,0,Community Health Station,Southern,Community Health Station_Chikwawa,DCSA
849,104,N01,956.8459958932236,Chikwawa,0,Community Health Station,Southern,Community Health Station_Chikwawa,Nurse Officer
850,104,N02,15110.110882956851,Chikwawa,0,Community Health Station,Southern,Community Health Station_Chikwawa,Nurse Midwife Technician
851,105,N01,159.47433264887067,Chikwawa,1,Health Centre,Southern,Health Centre_Chikwawa,Nurse Officer
852,105,N02,14944.065708418864,Chikwawa,1,Health Centre,Southern,Health Centre_Chikwawa,Nurse Midwife Technician
853,105,P01,190.7811088295688,Chikwawa,1,Health Centre,Southern,Health Centre_Chikwawa,Pharmacist
854,105,P02,1717.0299794661196,Chikwawa,1,Health Centre,Southern,Health Centre_Chikwawa,Pharm Technician
855,105,P03,953.905544147844,Chikwawa,1,Health Centre,Southern,Health Centre_Chikwawa,Pharm Assistant
856,106,L02,2962.398357289528,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Lab Technician
857,106,L03,1463.7733059548257,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Lab Assistant
858,106,M01,502.43285420944557,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Medical Officer / Specialist
859,106,M02,9296.2431211499,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Clinical Officer / Technician
860,106,M03,4123.071868583162,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Med. Assistant
861,106,N01,478.4229979466119,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Nurse Officer
862,106,N02,16936.607802874707,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Nurse Midwife Technician
863,106,P01,190.7811088295688,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Pharmacist
864,106,P02,1335.4677618069818,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Pharm Technician
865,106,P03,572.3433264887065,Chikwawa,2,Non-District Hospital,Southern,Non-District Hospital_Chikwawa,Pharm Assistant
866,107,C01,400.79507186858314,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Mental Health Staff
867,107,D01,200.39753593429157,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Dental Officer
868,107,D02,4007.9507186858327,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Dental Therapist
869,107,L01,191.6845995893224,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Lab Officer
870,107,L02,1184.9593429158112,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Lab Technician
871,107,L03,2509.3256673511296,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Lab Assistant
872,107,M01,418.69404517453796,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Medical Officer / Specialist
873,107,M02,7492.494455852159,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Clinical Officer / Technician
874,107,M03,4260.507597535934,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Med. Assistant
875,107,N01,425.264887063655,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Nurse Officer
876,107,N02,18431.01437371659,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Nurse Midwife Technician
877,107,P02,1717.0299794661196,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Pharm Technician
878,107,P03,1526.2488706365507,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Pharm Assistant
879,107,R01,618.4607802874743,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Radiographer
880,107,R02,1184.9593429158112,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Radiography Technician
881,107,T01,601.1926078028747,Chikwawa,3,District Hospital,Southern,District Hospital_Chikwawa,Nutrition Staff
882,108,E01,13696.016427104812,Nsanje,0,Community Health Station,Southern,Community Health Station_Nsanje,DCSA
883,108,N01,531.5811088295687,Nsanje,0,Community Health Station,Southern,Community Health Station_Nsanje,Nurse Officer
884,108,N02,18431.01437371659,Nsanje,0,Community Health Station,Southern,Community Health Station_Nsanje,Nurse Midwife Technician
885,109,N01,478.4229979466119,Nsanje,1,Health Centre,Southern,Health Centre_Nsanje,Nurse Officer
886,109,N02,14113.83983572893,Nsanje,1,Health Centre,Southern,Health Centre_Nsanje,Nurse Midwife Technician
887,109,P01,190.7811088295688,Nsanje,1,Health Centre,Southern,Health Centre_Nsanje,Pharmacist
888,109,P02,1526.2488706365507,Nsanje,1,Health Centre,Southern,Health Centre_Nsanje,Pharm Technician
889,109,P03,1335.4677618069818,Nsanje,1,Health Centre,Southern,Health Centre_Nsanje,Pharm Assistant
890,110,L01,191.6845995893224,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Lab Officer
891,110,L02,1777.4390143737169,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Lab Technician
892,110,L03,1254.6628336755648,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Lab Assistant
893,110,M01,502.43285420944557,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Medical Officer / Specialist
894,110,M02,8047.4940451745415,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Clinical Officer / Technician
895,110,M03,3848.200410677617,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Med. Assistant
896,110,N01,637.8973305954825,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Nurse Officer
897,110,N02,17268.69815195068,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Nurse Midwife Technician
898,110,P01,190.7811088295688,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Pharmacist
899,110,P02,1335.4677618069818,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Pharm Technician
900,110,P03,953.905544147844,Nsanje,2,Non-District Hospital,Southern,Non-District Hospital_Nsanje,Pharm Assistant
901,111,C01,601.1926078028747,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Mental Health Staff
902,111,D01,200.39753593429157,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Dental Officer
903,111,D02,4007.9507186858327,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Dental Therapist
904,111,L02,2962.398357289528,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Lab Technician
905,111,L03,2091.1047227926083,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Lab Assistant
906,111,M01,586.1716632443531,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Medical Officer / Specialist
907,111,M02,9434.993018480496,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Clinical Officer / Technician
908,111,M03,3985.636139630389,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Med. Assistant
909,111,N01,425.264887063655,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Nurse Officer
910,111,N02,14113.83983572893,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Nurse Midwife Technician
911,111,P02,1907.8110882956885,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Pharm Technician
912,111,P03,381.5622176591376,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Pharm Assistant
913,111,R01,1030.7679671457906,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Radiographer
914,111,R02,987.4661190965094,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Radiography Technician
915,111,T01,200.39753593429157,Nsanje,3,District Hospital,Southern,District Hospital_Nsanje,Nutrition Staff
916,112,E01,13696.016427104812,Balaka,0,Community Health Station,Southern,Community Health Station_Balaka,DCSA
917,112,N01,531.5811088295687,Balaka,0,Community Health Station,Southern,Community Health Station_Balaka,Nurse Officer
918,112,N02,11623.162217659126,Balaka,0,Community Health Station,Southern,Community Health Station_Balaka,Nurse Midwife Technician
919,113,N01,372.10677618069815,Balaka,1,Health Centre,Southern,Health Centre_Balaka,Nurse Officer
920,113,N02,12453.38809034906,Balaka,1,Health Centre,Southern,Health Centre_Balaka,Nurse Midwife Technician
921,113,P01,190.7811088295688,Balaka,1,Health Centre,Southern,Health Centre_Balaka,Pharmacist
922,113,P02,1717.0299794661196,Balaka,1,Health Centre,Southern,Health Centre_Balaka,Pharm Technician
923,113,P03,953.905544147844,Balaka,1,Health Centre,Southern,Health Centre_Balaka,Pharm Assistant
924,114,L02,1974.9322381930187,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Lab Technician
925,114,L03,1672.8837782340865,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Lab Assistant
926,114,M01,334.95523613963036,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Medical Officer / Specialist
927,114,M02,7908.744147843946,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Clinical Officer / Technician
928,114,M03,3161.021765913757,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Med. Assistant
929,114,N01,265.7905544147844,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Nurse Officer
930,114,N02,13117.568788501008,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Nurse Midwife Technician
931,114,P02,763.1244353182752,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Pharm Technician
932,114,P03,190.7811088295688,Balaka,2,Non-District Hospital,Southern,Non-District Hospital_Balaka,Pharm Assistant
933,115,D01,200.39753593429157,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Dental Officer
934,115,D02,3406.7581108829577,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Dental Therapist
935,115,L01,191.6845995893224,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Lab Officer
936,115,L02,1777.4390143737169,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Lab Technician
937,115,L03,1881.9942505133474,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Lab Assistant
938,115,M01,251.21642710472275,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Medical Officer / Specialist
939,115,M02,6382.495277207395,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Clinical Officer / Technician
940,115,M03,2886.150308008213,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Med. Assistant
941,115,N01,478.4229979466119,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Nurse Officer
942,115,N02,13449.659137576982,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Nurse Midwife Technician
943,115,P02,1717.0299794661196,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Pharm Technician
944,115,P03,953.905544147844,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Pharm Assistant
945,115,R01,206.15359342915812,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Radiographer
946,115,R02,789.9728952772075,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Radiography Technician
947,115,T01,200.39753593429157,Balaka,3,District Hospital,Southern,District Hospital_Balaka,Nutrition Staff
948,116,E01,13696.016427104812,Neno,0,Community Health Station,Southern,Community Health Station_Neno,DCSA
949,116,N01,531.5811088295687,Neno,0,Community Health Station,Southern,Community Health Station_Neno,Nurse Officer
950,116,N02,10626.891170431205,Neno,0,Community Health Station,Southern,Community Health Station_Neno,Nurse Midwife Technician
951,117,N01,265.7905544147844,Neno,1,Health Centre,Southern,Health Centre_Neno,Nurse Officer
952,117,N02,9132.484599589323,Neno,1,Health Centre,Southern,Health Centre_Neno,Nurse Midwife Technician
953,117,P01,190.7811088295688,Neno,1,Health Centre,Southern,Health Centre_Neno,Pharmacist
954,117,P02,1144.686652977413,Neno,1,Health Centre,Southern,Health Centre_Neno,Pharm Technician
955,117,P03,763.1244353182752,Neno,1,Health Centre,Southern,Health Centre_Neno,Pharm Assistant
956,118,L02,1184.9593429158112,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Lab Technician
957,118,L03,418.2209445585216,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Lab Assistant
958,118,M01,251.21642710472275,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Medical Officer / Specialist
959,118,M02,6937.494866529777,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Clinical Officer / Technician
960,118,M03,2886.150308008213,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Med. Assistant
961,118,N01,478.4229979466119,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Nurse Officer
962,118,N02,10294.800821355231,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Nurse Midwife Technician
963,118,P02,1526.2488706365507,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Pharm Technician
964,118,P03,381.5622176591376,Neno,2,Non-District Hospital,Southern,Non-District Hospital_Neno,Pharm Assistant
965,119,D01,200.39753593429157,Neno,3,District Hospital,Southern,District Hospital_Neno,Dental Officer
966,119,D02,2605.167967145791,Neno,3,District Hospital,Southern,District Hospital_Neno,Dental Therapist
967,119,L01,191.6845995893224,Neno,3,District Hospital,Southern,District Hospital_Neno,Lab Officer
968,119,L02,1777.4390143737169,Neno,3,District Hospital,Southern,District Hospital_Neno,Lab Technician
969,119,L03,2091.1047227926083,Neno,3,District Hospital,Southern,District Hospital_Neno,Lab Assistant
970,119,M01,334.95523613963036,Neno,3,District Hospital,Southern,District Hospital_Neno,Medical Officer / Specialist
971,119,M02,6104.995482546204,Neno,3,District Hospital,Southern,District Hospital_Neno,Clinical Officer / Technician
972,119,M03,2336.407392197125,Neno,3,District Hospital,Southern,District Hospital_Neno,Med. Assistant
973,119,N01,372.10677618069815,Neno,3,District Hospital,Southern,District Hospital_Neno,Nurse Officer
974,119,N02,10626.891170431205,Neno,3,District Hospital,Southern,District Hospital_Neno,Nurse Midwife Technician
975,119,P02,381.5622176591376,Neno,3,District Hospital,Southern,District Hospital_Neno,Pharm Technician
976,119,P03,381.5622176591376,Neno,3,District Hospital,Southern,District Hospital_Neno,Pharm Assistant
977,119,R01,206.15359342915812,Neno,3,District Hospital,Southern,District Hospital_Neno,Radiographer
978,119,R02,1184.9593429158112,Neno,3,District Hospital,Southern,District Hospital_Neno,Radiography Technician
979,119,T01,200.39753593429157,Neno,3,District Hospital,Southern,District Hospital_Neno,Nutrition Staff
980,120,E01,6848.008213552362,Zomba City,0,Community Health Station,Southern,Community Health Station_Zomba City,DCSA
981,120,N01,1169.4784394250512,Zomba City,0,Community Health Station,Southern,Community Health Station_Zomba City,Nurse Officer
982,120,N02,16604.517453798733,Zomba City,0,Community Health Station,Southern,Community Health Station_Zomba City,Nurse Midwife Technician
983,121,N01,1275.794661190965,Zomba City,1,Health Centre,Southern,Health Centre_Zomba City,Nurse Officer
984,121,N02,18431.01437371659,Zomba City,1,Health Centre,Southern,Health Centre_Zomba City,Nurse Midwife Technician
985,121,P01,190.7811088295688,Zomba City,1,Health Centre,Southern,Health Centre_Zomba City,Pharmacist
986,121,P02,953.905544147844,Zomba City,1,Health Centre,Southern,Health Centre_Zomba City,Pharm Technician
987,121,P03,381.5622176591376,Zomba City,1,Health Centre,Southern,Health Centre_Zomba City,Pharm Assistant
988,122,L02,1974.9322381930187,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Lab Technician
989,122,L03,2509.3256673511296,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Lab Assistant
990,122,M01,2428.4254620123197,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Medical Officer / Specialist
991,122,M02,7492.494455852159,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Clinical Officer / Technician
992,122,M03,3161.021765913757,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Med. Assistant
993,122,N01,1116.3203285420943,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Nurse Officer
