Facility_ID,Facility_Name,Facility_Level,District,Region,Officer_Category,Total_Mins_Per_Day,Staff_Count
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Clinical,18582.944904232027,100.72040592976921
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,DCSA,0.0,0.0
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Dental,729.9340708591164,3.573373676248109
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Laboratory,1470.1003483239558,6.885819343232399
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Mental,0.0,0.0
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Nursing_and_Midwifery,29399.360672847746,143.398635942834
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Nutrition,280.4388703043094,1.3728813559322033
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Pharmacy,1846.959227407578,9.792395307482913
91.0,Facility_Level_2_Nkhotakota,2,Nkhotakota,Central,Radiography,1451.2872096732092,7.100742311770944
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Clinical,0.0,0.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,DCSA,13957.006256830322,250.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Dental,0.0,0.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Laboratory,0.0,0.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Mental,0.0,0.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Nursing_and_Midwifery,0.0,0.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Nutrition,0.0,0.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Pharmacy,0.0,0.0
92.0,Facility_Level_0_Nsanje,0,Nsanje,Southern,Radiography,0.0,0.0
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Clinical,12253.47682527624,58.80279153405928
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,DCSA,0.0,0.0
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Dental,2738.02534623699,13.40393343419062
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Laboratory,5496.945915599904,27.306312937886062
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Mental,0.0,0.0
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Nursing_and_Midwifery,41166.935160157314,194.3470389978592
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Nutrition,110.79066481157902,0.5423728813559322
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Pharmacy,4921.614461231442,24.582315694255993
93.0,Facility_Level_1a_Nsanje,1a,Nsanje,Southern,Radiography,0.0,0.0
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Clinical,8252.799949726297,41.40656415210246
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,DCSA,0.0,0.0
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Dental,846.7482447730647,4.145234493192133
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Laboratory,1505.8644164971324,6.688713519743084
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Mental,612.8108647390465,3.0
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Nursing_and_Midwifery,17588.14076414624,85.37713359949083
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Nutrition,0.0,0.0
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Pharmacy,1486.6212704254167,7.008187815861405
94.0,Facility_Level_1b_Nsanje,1b,Nsanje,Southern,Radiography,1157.085269026234,5.533404029692472
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Clinical,17674.99085172548,95.79064431383824
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,DCSA,0.0,0.0
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Dental,704.9024621632703,3.4508320726172466
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Laboratory,1496.0518367163947,7.004973542370857
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Mental,0.0,0.0
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Nursing_and_Midwifery,28737.83068763643,140.27582740265
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Nutrition,93.4796234347698,0.4576271186440678
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Pharmacy,1774.7693374217886,9.409496489882603
95.0,Facility_Level_2_Nsanje,2,Nsanje,Southern,Radiography,916.8164496314691,4.466595970307529
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Clinical,0.0,0.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,DCSA,13957.006256830322,250.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Dental,0.0,0.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Laboratory,0.0,0.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Mental,0.0,0.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Nursing_and_Midwifery,0.0,0.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Nutrition,0.0,0.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Pharmacy,0.0,0.0
96.0,Facility_Level_0_Ntcheu,0,Ntcheu,Central,Radiography,0.0,0.0
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Clinical,14594.66422356205,70.11504231543192
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,DCSA,0.0,0.0
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Dental,4517.741821291033,22.116490166414522
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Laboratory,9178.59162049714,45.621429274154444
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Mental,0.0,0.0
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Nursing_and_Midwifery,43649.248439968105,206.0626988948678
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Nutrition,110.79066481157902,0.5423728813559322
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Pharmacy,6986.556798403589,34.8893842475932
97.0,Facility_Level_1a_Ntcheu,1a,Ntcheu,Central,Radiography,0.0,0.0
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Clinical,9664.966207254463,47.71972932099935
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,DCSA,0.0,0.0
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Dental,1397.1346038755569,6.83963691376702
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Laboratory,2458.2718899779743,10.925145639937316
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Mental,408.54057649269765,2.0
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Nursing_and_Midwifery,18447.56223045256,89.07244112711913
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Nutrition,0.0,0.0
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Pharmacy,1995.2630259705777,9.404207786589357
98.0,Facility_Level_1b_Ntcheu,1b,Ntcheu,Central,Radiography,1226.3685156983115,5.874867444326617
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Clinical,20778.612595073664,112.16522836356872
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,DCSA,0.0,0.0
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Dental,1030.3133752092692,5.043872919818457
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Laboratory,2231.4358090435558,10.45342508590824
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Mental,0.0,0.0
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Nursing_and_Midwifery,29224.900891700796,141.86485997801307
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Nutrition,93.4796234347698,0.4576271186440678
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Pharmacy,2397.0767190859688,12.70640796581744
99.0,Facility_Level_2_Ntcheu,2,Ntcheu,Central,Radiography,1050.434139641904,5.125132555673383
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Clinical,0.0,0.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,DCSA,13957.006256830322,250.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Dental,0.0,0.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Laboratory,0.0,0.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Mental,0.0,0.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Nursing_and_Midwifery,0.0,0.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Nutrition,0.0,0.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Pharmacy,0.0,0.0
100.0,Facility_Level_0_Ntchisi,0,Ntchisi,Central,Radiography,0.0,0.0
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Clinical,9329.369403550909,44.74580056801153
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,DCSA,0.0,0.0
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Dental,1916.617742365893,9.382753403933433
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Laboratory,4173.783495892682,20.74484901934604
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Mental,0.0,0.0
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Nursing_and_Midwifery,29822.647625023797,140.7922838434685
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Nutrition,110.79066481157902,0.5423728813559322
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Pharmacy,3794.679120340942,18.95428700652581
101.0,Facility_Level_1a_Ntchisi,1a,Ntchisi,Central,Radiography,0.0,0.0
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Clinical,6129.033524116556,30.271620653431732
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,DCSA,0.0,0.0
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Dental,592.7237713411453,2.901664145234493
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Laboratory,1117.9181396588085,4.96817354518176
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Mental,0.0,0.0
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Nursing_and_Midwifery,12807.568707206949,62.32781731566664
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Nutrition,0.0,0.0
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Pharmacy,1093.7053500911575,5.155960387222555
102.0,Facility_Level_1b_Ntchisi,1b,Ntchisi,Central,Radiography,439.26679382147904,2.1310710498409335
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Clinical,13188.8877340733,70.98257877855673
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,DCSA,0.0,0.0
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Dental,554.7128099881938,2.7155824508320725
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Laboratory,1128.845533738307,5.286977435472196
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Mental,0.0,0.0
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Nursing_and_Midwifery,21228.38780878269,103.87989884086481
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Nutrition,93.4796234347698,0.4576271186440678
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Pharmacy,1299.5241011594642,6.889752606251633
103.0,Facility_Level_2_Ntchisi,2,Ntchisi,Central,Radiography,584.2163599575989,2.868928950159067
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Clinical,0.0,0.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,DCSA,13957.006256830322,250.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Dental,0.0,0.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Laboratory,0.0,0.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Mental,0.0,0.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Nursing_and_Midwifery,0.0,0.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Nutrition,0.0,0.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Pharmacy,0.0,0.0
104.0,Facility_Level_0_Phalombe,0,Phalombe,Southern,Radiography,0.0,0.0
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Clinical,10978.690044626503,52.688120281436866
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,DCSA,0.0,0.0
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Dental,2327.321544301442,11.393343419062028
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Laboratory,4962.753939275006,24.656108796019762
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Mental,0.0,0.0
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Nursing_and_Midwifery,34793.709884437536,164.2613020501842
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Nutrition,110.79066481157902,0.5423728813559322
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Pharmacy,3756.4511363016645,18.760095625767267
105.0,Facility_Level_1a_Phalombe,1a,Phalombe,Southern,Radiography,0.0,0.0
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Clinical,7365.107409632673,36.84344071024899
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,DCSA,0.0,0.0
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Dental,719.736008057105,3.523449319213313
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Laboratory,1351.8339230332072,6.005333689381109
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Mental,408.54057649269765,2.0
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Nursing_and_Midwifery,14986.564174956395,73.03589268838357
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Nutrition,0.0,0.0
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Pharmacy,1192.9544751880428,5.623366791115006
106.0,Facility_Level_1b_Phalombe,1b,Phalombe,Southern,Radiography,763.5344080878178,3.6615058324496292
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Clinical,15786.50416062215,85.46843900831414
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,DCSA,0.0,0.0
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Dental,629.807636075732,3.0832072617246595
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Laboratory,1353.6458954316058,6.33855751459913
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Mental,0.0,0.0
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Nursing_and_Midwifery,25040.269594000703,122.70280526143225
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Nutrition,93.4796234347698,0.4576271186440678
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Pharmacy,1436.6578284764662,7.616537583117725
107.0,Facility_Level_2_Phalombe,2,Phalombe,Southern,Radiography,683.7075597893165,3.338494167550371
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Clinical,0.0,0.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,DCSA,13957.006256830322,250.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Dental,0.0,0.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Laboratory,0.0,0.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Mental,0.0,0.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Nursing_and_Midwifery,0.0,0.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Nutrition,0.0,0.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Pharmacy,0.0,0.0
108.0,Facility_Level_0_Rumphi,0,Rumphi,Northern,Radiography,0.0,0.0
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Clinical,10858.832923831222,52.171847750074924
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,DCSA,0.0,0.0
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Dental,2053.519009677743,10.052950075642965
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Laboratory,4325.807771631442,21.503469709001216
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Mental,0.0,0.0
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Nursing_and_Midwifery,33389.51454188135,157.63267854732013
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Nutrition,553.9533240578951,2.711864406779661
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Pharmacy,3907.151496871238,19.514893067131872
109.0,Facility_Level_1a_Rumphi,1a,Rumphi,Northern,Radiography,0.0,0.0
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Clinical,7328.388300336423,36.66508461363946
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,DCSA,0.0,0.0
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Dental,635.0611835797986,3.1089258698941
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Laboratory,1152.1206982570243,5.120882904787671
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Mental,408.54057649269765,2.0
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Nursing_and_Midwifery,14418.671726630691,70.3551081023742
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Nutrition,0.0,0.0
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Pharmacy,1219.0979076298233,5.747034168513727
110.0,Facility_Level_1b_Rumphi,1b,Rumphi,Northern,Radiography,763.5344080878178,3.6615058324496292
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Clinical,15696.446239822024,85.1630676362856
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,DCSA,0.0,0.0
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Dental,579.7444186840399,2.838124054462935
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Laboratory,1147.6598444103308,5.375647386211113
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Mental,0.0,0.0
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Nursing_and_Midwifery,24258.461429660056,119.0122133503057
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Nutrition,467.398117173849,2.288135593220339
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Pharmacy,1459.4957694600907,7.738072764354399
111.0,Facility_Level_2_Rumphi,2,Rumphi,Northern,Radiography,683.7075597893165,3.338494167550371
112.0,Facility_Level_0_Salima,0,Salima,Central,Clinical,0.0,0.0
112.0,Facility_Level_0_Salima,0,Salima,Central,DCSA,13957.006256830322,250.0
112.0,Facility_Level_0_Salima,0,Salima,Central,Dental,0.0,0.0
112.0,Facility_Level_0_Salima,0,Salima,Central,Laboratory,0.0,0.0
112.0,Facility_Level_0_Salima,0,Salima,Central,Mental,0.0,0.0
112.0,Facility_Level_0_Salima,0,Salima,Central,Nursing_and_Midwifery,0.0,0.0
112.0,Facility_Level_0_Salima,0,Salima,Central,Nutrition,0.0,0.0
112.0,Facility_Level_0_Salima,0,Salima,Central,Pharmacy,0.0,0.0
112.0,Facility_Level_0_Salima,0,Salima,Central,Radiography,0.0,0.0
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Clinical,10078.437124402619,48.40109748961737
113.0,Facility_Level_1a_Salima,1a,Salima,Central,DCSA,0.0,0.0
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Dental,2464.2228116132915,12.063540090771559
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Laboratory,5139.413257223812,25.542822357926397
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Mental,0.0,0.0
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Nursing_and_Midwifery,33603.173547290455,158.63857788964106
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Nutrition,110.79066481157902,0.5423728813559322
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Pharmacy,4395.268987031702,21.95150869031466
113.0,Facility_Level_1a_Salima,1a,Salima,Central,Radiography,0.0,0.0
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Clinical,6634.5762177685765,32.65891983947216
114.0,Facility_Level_1b_Salima,1b,Salima,Central,DCSA,0.0,0.0
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Dental,762.0734202957583,3.73071104387292
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Laboratory,1380.2963952744026,6.133862251674245
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Mental,0.0,0.0
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Nursing_and_Midwifery,14336.509914237688,69.54531427799958
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Nutrition,0.0,0.0
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Pharmacy,1271.1232349091395,5.991748976742487
114.0,Facility_Level_1b_Salima,1b,Salima,Central,Radiography,439.26679382147904,2.1310710498409335
115.0,Facility_Level_2_Salima,2,Salima,Central,Clinical,14278.596482514611,76.93998267091045
115.0,Facility_Level_2_Salima,2,Salima,Central,DCSA,0.0,0.0
115.0,Facility_Level_2_Salima,2,Salima,Central,Dental,654.8392447715783,3.205748865355522
115.0,Facility_Level_2_Salima,2,Salima,Central,Laboratory,1350.0773065713984,6.323315390399359
115.0,Facility_Level_2_Salima,2,Salima,Central,Mental,0.0,0.0
115.0,Facility_Level_2_Salima,2,Salima,Central,Nursing_and_Midwifery,23333.25594354597,113.81610783235935
115.0,Facility_Level_2_Salima,2,Salima,Central,Nutrition,93.4796234347698,0.4576271186440678
115.0,Facility_Level_2_Salima,2,Salima,Central,Pharmacy,1519.7698381517482,8.056742332942852
115.0,Facility_Level_2_Salima,2,Salima,Central,Radiography,584.2163599575989,2.868928950159067
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Clinical,0.0,0.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,DCSA,13957.006256830322,250.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Dental,0.0,0.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Laboratory,0.0,0.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Mental,0.0,0.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Nursing_and_Midwifery,0.0,0.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Nutrition,0.0,0.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Pharmacy,0.0,0.0
116.0,Facility_Level_0_Thyolo,0,Thyolo,Southern,Radiography,0.0,0.0
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Clinical,13059.745509769444,62.74345430932367
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,DCSA,0.0,0.0
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Dental,3285.630415484389,16.084720121028745
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Laboratory,6663.870037089888,33.119092710624514
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Mental,0.0,0.0
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Nursing_and_Midwifery,45487.53621417635,214.74280362205636
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Nutrition,332.3719944347371,1.6271186440677967
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Pharmacy,5522.204327922202,27.57953737804484
117.0,Facility_Level_1a_Thyolo,1a,Thyolo,Southern,Radiography,0.0,0.0
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Clinical,8800.962969228842,43.99467634627297
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,DCSA,0.0,0.0
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Dental,1016.0978937276776,4.9742813918305595
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Laboratory,1790.9650579969016,7.958749991215926
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Mental,612.8108647390465,3.0
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Nursing_and_Midwifery,19335.50214360994,93.62570155644275
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Nutrition,0.0,0.0
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Pharmacy,1664.0391552433985,7.843976405381337
118.0,Facility_Level_1b_Thyolo,1b,Thyolo,Southern,Radiography,1157.085269026234,5.533404029692472
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Clinical,18855.57694813417,102.26186934440335
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,DCSA,0.0,0.0
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Dental,805.0288969466546,3.9409984871406962
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Laboratory,1691.3321211570474,7.922157298159561
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Mental,0.0,0.0
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Nursing_and_Midwifery,31143.39427022303,151.6314948215009
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Nutrition,280.4388703043094,1.3728813559322033
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Pharmacy,1995.0150744140728,10.576486216573821
119.0,Facility_Level_2_Thyolo,2,Thyolo,Southern,Radiography,916.8164496314691,4.466595970307529
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Clinical,0.0,0.0
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,DCSA,11994.209965230584,214.84209694612736
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Dental,0.0,0.0
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Laboratory,0.0,0.0
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Mental,0.0,0.0
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Nursing_and_Midwifery,0.0,0.0
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Nutrition,0.0,0.0
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Pharmacy,0.0,0.0
120.0,Facility_Level_0_Zomba,0,Zomba,Southern,Radiography,0.0,0.0
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Clinical,14572.887587439905,69.78883961329512
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,DCSA,0.0,0.0
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Dental,3764.755884014089,18.430266664498042
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Laboratory,8106.740043516383,40.28932547154615
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Mental,0.0,0.0
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Nursing_and_Midwifery,50974.440828477935,240.6447388658039
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Nutrition,95.20999500070064,0.46609810862888645
